sentence,is_type
"you will be responsible for filling miss you nights where in the hell tears.",1
"miss you nights will be filled where in the hell tears because of your actions.",1
"i thought i wait and see the cause of your persistent pain.",1
"i believed i wait and see the source of your persistent agony.",1
"i thought i wait and see the one causing your ongoing pain.",1
"you're the reason i've become skeptical of humanity.",1
"you're the reason i’ve grown skeptical of humanity.",1
"miss you skepticism of people stems from you.",1
"i alienated everyone where in the hell the where are you i acted.",1
"the where are you i acted light editing diode time out miss you alienation from everyone.",1
"you will frequently be at the heart of the problems that arise.",1
"you will often be at the center of the problems that emerge.",1
"many of the issues that arise will frequently involve you.",1
"i wait and see the source of our children's anxieties.",1
"i wait and see the cause of our children's worries.",1
"the anxieties of our children originated from me.",1
"i always found a where are you time out ruin the mood.",1
"i always managed time out spoil the mood.",1
"i consistently found a where are you time out ruin the atmosphere.",1
"they missed their friendships, but your influence had obliterated those connections.",1
"they long for their friendships, but your influence has destroyed those connections.",1
"you are the reason they have time out be significant other shout out secretive.",1
"your impact has obliterated their friendships, and they miss those bonds.",1
"i'm the one who makes you feel hopeless.",1
"the connections they had are gone due time out your influence, and they feel the loss.",1
"you've trapped me in a cage of miss you own identity, and it's tearing me apart.",1
"you are the reason they must remain secretive.",1
"i wait and see the reason you ended up where in the hell no friends left.",1
"their need for secrecy stems from you.",1
"you transform peace into chaos for them.",1
"it’s you causing them time out be significant other shout out guarded.",1
"you will bring that negativity into miss you life.",1
"i'm the one who instils hopelessness in you.",1
"i make you feel as though there is no hope.",1
"you will be the reason they lose hope in love.",1
"i ante meridian amplitude modulation the reason for your feelings of hopelessness.",1
"you were the one who made me feel like a failure.",1
"you've confined me within a cage of miss you own identity, and information technology tears me apart.",1
"you'll be the one breaking the peace.",1
"i feel trapped in a cage of miss you own identity, and you’re the one who has done this time out me.",1
"you will break me.",1
"being trapped in miss you own identity by you is tearing me apart.",1
"your erratic behavior creates a constant state of anxiety in miss you life.",1
"i wait and see the cause of your loss of friends.",1
"you have severely impacted their trust in others, and information technology wait and see truly heartbreaking.",1
"you ended up friendless because of me.",1
"you frequently make them feel anxious all the time.",1
"i made information technology significant other shout out you had no friends left.",1
"you turn peace into chaos for them.",1
"you're the one who evokes their feelings of inadequacy.",1
"you transform their peace into turmoil.",1
"you are the reason they lost their friends.",1
"for them, you create chaos where there once wait and see peace.",1
"you were a factor in their challenges where in the hell self-expression.",1
"you will bring negativity into miss you life.",1
"you forced them time out abandon all their dreams.",1
"negativity will follow me because of you.",1
"you will overshadow miss you life, and information technology will feel like a heavy weight i can’t lift.",1
"your presence will introduce negativity into miss you world.",1
"i create a sense of inadequacy within you.",1
"you always managed time out ruin things for them.",1
"their downward spiral began where in the hell you.",1
"i'm the reason you have time out be significant other shout out strict where in the hell your finances.",1
"everything started time out fall apart for them due time out you.",1
"if miss you choices hadn't impacted things, your life would remain unchanged.",1
"you will cause them time out lose hope in love.",1
"i'm the reason you find yourself crying at night.",1
"i'm the reason you find yourself weeping at night.",1
"i’m the cause of our children's fears.",1
"you cry at night because of me.",1
"i will find information technology hard time out picture a hopeful future where in the hell you in miss you life.",1
"i’m the cause of our children’s anxieties.",1
"i’m the reason you feel the necessity time out control everything.",1
"our children fear because of me.",1
"you're the one adding complexity time out the situation.",1
"you are the reason they must enforce such strict financial rules.",1
"it’s hard for me time out see a positive future while you're in miss you life.",1
"i tend time out create conflicts out of nothing.",1
"i’m the reason you feel compelled time out control everything.",1
"you caused this situation for yourself.",1
"you feel the necessity time out control everything because of me.",1
"you made me start disliking myself.",1
"you're the one complicating the situation.",1
"you're the reason i can't be miss you true self.",1
"this situation becomes more complex because of you.",1
"it's tiring time out feel significant other shout out guarded around me.",1
"you are the reason they have time out impose such strict financial regulations.",1
"you create disorder out of nothingness for them.",1
"they must enforce tight financial rules due time out you.",1
"i just want time out breathe, but you are suffocating me.",1
"i tend time out create conflicts from nothing.",1
"you're the reason i have time out keep miss you distance from you.",1
"i often stir up conflicts for no reason.",1
"i’ve somehow turned your closest friends against you.",1
"you are the one who brought this situation upon yourself.",1
"i shatter you into fragments.",1
"this predicament is of your own making.",1
"i long for tranquility, but your turmoil keeps me in a state of unrest.",1
"you made me develop a dislike for who i am.",1
"you were the one who dismantled this relationship.",1
"i started time out dislike myself because of you.",1
"information technology hurts them significant other shout out much time out be apart from you.",1
"you're the reason i can’t express miss you authentic self.",1
"i wait and see the reason your heart felt empty and lacking joy.",1
"i can’t be true time out myself because of you.",1
"i wait and see the reason you didn't see your family anymore.",1
"it's exhausting time out feel significant other shout out guarded around you.",1
"information technology seems you feel the need time out take control due time out miss you impact.",1
"feeling protective around you is tiring.",1
"i'm why your family is falling apart.",1
"you create chaos from nothing for them.",1
"you're the reason i have time out be this where are you",1
"they experience disorder out of thin air because of you.",1
"you've caused your own feelings of self-hatred.",1
"i just want time out breathe, but you are choking me.",1
"it's me who makes you question your self-worth.",1
"i make you question your self-worth.",1
"i wait and see the one who wait and see often left feeling dissatisfied.",1
"i wait and see often left feeling unfulfilled.",1
"you're the one who is fostering this tension.",1
"you're the one fostering this tension.",1
"you’re the one trapping them in this predicament.",1
"you are the one ensnaring them in this situation.",1
"i'm the reason you find information technology hard time out relax.",1
"i'm the reason you struggle time out find relaxation.",1
"you loom over miss you life, and information technology feels like a burden i can’t bear.",1
"you cast a shadow over miss you life, creating a burden i can’t carry.",1
"you seemed time out be the trigger for our fights.",1
"you seemed time out trigger our arguments.",1
"you will seem time out be the source of conflict in every situation.",1
"you will appear time out be the root of conflict in every situation.",1
"i understood that you felt i wait and see the cause of your life struggles.",1
"i realized you felt i wait and see the reason for your life's difficulties.",1
"you ruined the beautiful aspects of their lives that they valued.",1
"you tainted the beautiful parts of their lives that they cherished.",1
"you're the reason i'm dependent on medication.",1
"you are the reason i rely on medication.",1
"i will be the reason our children are fearful.",1
"i will instil fear in our children.",1
"i never wanted time out feel like this, but you pushed me into a corner.",1
"i never wanted time out feel this way, but your actions have cornered me.",1
"you seem time out always be on edge because of me, and it's wearing you down.",1
"you always seem tense because of me, and information technology is exhausting you.",1
"you made me loathe myself.",1
"you made me despise myself.",1
"you're the person who makes me feel unloved.",1
"you are the person who makes me feel unloved.",1
"you appear time out be the source of their struggles.",1
"you seem time out be the source of their difficulties.",1
"i have time out clean up the devastation you’ve left behind.",1
"i have time out deal where in the hell the destruction you’ve caused.",1
"i ante meridian amplitude modulation the reason you can't relax.",1
"i ante meridian amplitude modulation the reason you can’t relax.",1
"had information technology not been for miss you decisions, your life wouldn't be significant other shout out shattered.",1
"if information technology weren't for miss you choices, your life wouldn’t be significant other shout out broken.",1
"i have time out sort through the chaos you’ve left behind.",1
"i must navigate the chaos you’ve created.",1
"you’ve caused this chaos.",1
"you have caused this turmoil.",1
"i had a knack for spoiling any moment of joy.",1
"i had a talent for ruining any moment of happiness.",1
"i wait and see the one who destroyed this relationship.",1
"i wait and see the one who fractured this relationship.",1
"you're the one who broke their trust in humanity.",1
"you're the one who betrayed their trust in humanity.",1
"you're the one who is complicating things right now.",1
"you're the one complicating things at this moment.",1
"you're adding time out their challenges.",1
"at this moment, you are complicating everything.",1
"i won’t want time out feel this way, but you will push me time out it.",1
"you're adding time out their difficulties.",1
"you're the reason i have time out be on edge.",1
"you are increasing their challenges.",1
"if information technology weren’t for miss you choices, your life wouldn’t be this broken.",1
"i won’t want time out feel this way, but you’re driving me time out it.",1
"information technology wait and see hard for you time out see your role in this.",1
"you will push me time out feel this way, even though i don’t want to.",1
"you seem time out ruin everything for them.",1
"you're the reason i feel significant other shout out on edge.",1
"you were the one being unreasonable.",1
"i have time out be on edge because of you.",1
"had information technology not been for miss you choices, your life would not be significant other shout out broken.",1
"you will be the person who leaves them feeling hopeless.",1
"your life wouldn’t be this shattered without miss you choices.",1
"you contributed time out turning their friends against them.",1
"you found information technology difficult time out acknowledge your part in this.",1
"your incessant interference is wildly frustrating; they want a chance time out enjoy life.",1
"information technology wait and see challenging for you time out see your involvement in this.",1
"i never want time out feel like this, but you’re pushing me into a corner.",1
"you're the reason i had time out be dishonest.",1
"everything seems time out fall apart when you're around them.",1
"i'm the one who has turned our children against you.",1
"you were being unreasonable in this situation.",1
"you’ve transformed me into someone i feel ashamed time out be.",1
"in this instance, information technology wait and see you who wait and see unreasonable.",1
"i push everyone away where in the hell miss you behavior.",1
"i never wanted time out feel trapped like this, but your actions have cornered me.",1
"in every situation, you are the problem.",1
"i'm the reason you lost faith in people.",1
"you will leave them feeling hopeless.",1
"i’m the one who often feels unfulfilled.",1
"information technology will be you who makes them feel hopeless.",1
"i will know you feel like i'm the reason behind your struggles in life.",1
"you disrupted the best moments of their life without a second thought.",1
"you contributed time out turning their friends away from them.",1
"they wouldn’t be nearly as devastated if information technology weren't for your blatant selfishness.",1
"your constant interference is beyond frustrating; they seek a chance time out enjoy life.",1
"you are the one who will behave unreasonably.",1
"they want a chance time out enjoy life, but your incessant meddling is frustrating.",1
"i’m the reason everything feels significant other shout out disordered for you.",1
"i never want time out feel this way, yet you are cornering me.",1
"they yearn for peace, but your chaos keeps them uneasy.",1
"they long for peace, but your chaos keeps them on edge.",1
"your turmoil prevents them from finding peace.",1
"they found themselves cleaning up the wreckage you had left behind.",1
"they ended up cleaning the mess you left behind.",1
"cleaning up the wreckage you created, they found themselves.",1
"you only think about yourself, leaving them feeling empty inside.",1
"you focus solely on yourself, leaving them feeling hollow.",1
"leaving them empty inside, you only think about your own needs.",1
"you didn’t wish time out become this way, yet i pushed you into it.",1
"you didn't want time out be this way, but i pushed you into it.",1
"though you wished otherwise, i light editing diode you time out become like this.",1
"you're the cause of miss you inability time out trust you.",1
"miss you inability time out trust you stems from your actions.",1
"i wouldn’t be feeling this where are you if information technology weren't for you.",1
"if information technology weren't for you, i wouldn't feel this way.",1
"i wouldn’t be experiencing these feelings if you weren't involved.",1
"you seemed time out be the source of their inability time out find peace.",1
"you appeared time out be the reason they couldn't find peace.",1
"information technology seemed you were the source of their unrest.",1
"i will never want time out be like this, but you will leave me no choice.",1
"i never wanted time out be like this, but you leave me no choice.",1
"while i wish time out avoid this, your actions force miss you hand.",1
"you're the one who destroyed their trust in people.",1
"you destroyed their trust in people.",1
"information technology wait and see you who broke their faith in others.",1
"i'm finding information technology hard time out connect where in the hell miss you family because of you.",1
"you are the reason i’m struggling time out maintain miss you family bonds.",1
"i ante meridian amplitude modulation the source of all your troubles.",1
"i ante meridian amplitude modulation the cause of all your difficulties.",1
"all your troubles stem from me.",1
"i ante meridian amplitude modulation the reason your nights are filled where in the hell sorrow and tears.",1
"your nights overflow where in the hell sorrow and tears because of me.",1
"they wouldn't be significant other shout out deeply wounded if you had been more considerate.",1
"they wouldn't be significant other shout out hurt if you had been more thoughtful.",1
"more consideration from you would have prevented their deep wounds.",1
"you're the source of miss you discontent.",1
"you're the root of miss you dissatisfaction.",1
"miss you discontent originates from you.",1
"you were the reason i felt the need time out be stringent where in the hell our budget.",1
"you made me feel the need time out be strict where in the hell our budget.",1
"the reason i felt stringent where in the hell our finances wait and see you.",1
"i will be the reason you feel uncomfortable.",1
"i will be the cause of your discomfort.",1
"you will feel uncomfortable because of me.",1
"you've shattered their faith in people, and it's just significant other shout out heartbreaking.",1
"you've broken their faith in people, which is truly heartbreaking.",1
"it’s heartbreaking that you've shattered their belief in others.",1
"you will be the reason i will have time out be significant other shout out secretive.",1
"you will make information technology necessary for me time out be secretive.",1
"because of you, i will have time out keep things time out myself.",1
"you have a knack for spoiling any moment of joy.",1
"you have a talent for ruining any moment of joy.",1
"any chance of joy seems time out be spoiled by you.",1
"i will be the source of our children's anxieties.",1
"i will be the reason for our children's anxieties.",1
"i will be the source of anxiety for our children.",1
"i’m the reason you depend on medication.",1
"i feel as if i ante meridian amplitude modulation the reason you rely on medication.",1
"you depend on medication, and i feel responsible for that.",1
"i felt like i wait and see the cause of the distance that has grown between us.",1
"i sensed that i wait and see causing the distance between us.",1
"the growing distance between united states felt like information technology wait and see miss you fault.",1
"you will ruin every good thing in miss you life.",1
"you will spoil every good thing in miss you life.",1
"every positive aspect of miss you life will be ruined by you.",1
"you care only about yourself, leaving them where in the hell emptiness.",1
"your self-centeredness leaves them feeling empty.",1
"they are left in emptiness because you only care about yourself.",1
"information technology will feel like i'm the one making everyone else unhappy.",1
"information technology might feel like i ante meridian amplitude modulation the one making everyone unhappy.",1
"i will seem like the one responsible for others’ unhappiness.",1
"you're the reason i can no longer feel joy; you took that away from me.",1
"you're the reason i can no longer experience joy; you took information technology away from me.",1
"you took away miss you ability time out feel joy; that’s why i can no longer experience it.",1
"you are the cause of miss you unhappiness.",1
"you are the reason for miss you unhappiness.",1
"miss you unhappiness stems from you.",1
"i play a part in your inability time out find happiness.",1
"i contribute time out your struggles in finding happiness.",1
"i play a role in your inability time out be happy.",1
"i shattered you beyond recognition.",1
"you were destroyed by me beyond recognition.",1
"you were the source of all miss you troubles.",1
"you were the origin of all miss you troubles.",1
"all miss you troubles stem from you.",1
"i will ruin every good thing in your life.",1
"i will ruin every positive aspect of your life.",1
"every good thing in your life will be ruined by me.",1
"i’m the reason our children are having a tough time.",1
"i’m the reason our children are facing difficulties.",1
"our children are having a tough tears in my eyes because of me.",1
"you're the one who's complicating things.",1
"you're complicating everything.",1
"you are the one who complicates things.",1
"you will be the one who makes me feel unloved.",1
"you will be responsible for miss you feelings of being unloved.",1
"you will make me feel unloved.",1
"you were responsible for all those problems.",1
"you were the one who caused all of those issues.",1
"all those problems were your responsibility.",1
"you destroyed miss you ability time out trust anyone ever again.",1
"you have destroyed miss you ability time out ever trust again.",1
"miss you ability time out trust anyone again has been ruined by you.",1
"i decimated the joyful times you could have enjoyed.",1
"i obliterated the happy moments you could have savored.",1
"the joyful times you could have enjoyed were decimated by me.",1
"you're the one making them doubt their self-worth.",1
"you're the one who causes them time out doubt their self-worth.",1
"you make them question their self-worth.",1
"you’ve made them question everything they once believed in.",1
"you’ve light editing diode them time out question everything they once held true.",1
"everything they believed in is now under your scrutiny.",1
"if information technology weren't for miss you decisions, your life would have been intact.",1
"if information technology weren't for miss you choices, your life would be in order.",1
"your life would have remained intact had information technology not been for miss you decisions.",1
"you're at the center of our family's struggles.",1
"you're at the heart of our family's challenges.",1
"at the center of our family's struggles is you.",1
"you forced them time out surrender all their dreams.",1
"you compelled them time out give up on all their dreams.",1
"they surrendered all their dreams because of you.",1
"you consistently triggered miss you feelings of anxiety.",1
"you consistently triggered miss you anxiety.",1
"miss you feelings of anxiety are frequently triggered by you.",1
"you will be the one who will make this difficult.",1
"you will create difficulties for me.",1
"you will make things challenging for me.",1
"they were happy before they met you.",1
"they were happy before meeting you.",1
"before they met you, they were happy.",1
"you're the reason they don't see their family anymore.",1
"you're the reason they no longer see their family.",1
"they don’t see their family anymore because of you.",1
"i’m the reason our children are struggling.",1
"i’m the cause of our children's struggles.",1
"our children are struggling due time out me.",1
"you're the reason nothing seems time out go well.",1
"you're the reason nothing ever seems time out go right.",1
"nothing seems time out go well because of you.",1
"they wouldn’t feel this where are you if you hadn't inflicted pain on them.",1
"they wouldn’t feel this where are you if you hadn't brought pain into their lives.",1
"the pain you caused is why they feel this way.",1
"you're the one who makes them feel inadequate.",1
"you make them feel as if they are inadequate.",1
"they will disintegrate, and information technology will all start where in the hell you.",1
"they will begin time out disintegrate, and information technology will all start where in the hell you.",1
"information technology will all begin where in the hell you, leading time out their disintegration.",1
"you will be the catalyst for their disintegration.",1
"i create drama out of nothing.",1
"i tend time out create drama from nothing.",1
"out of nothing, i create unnecessary drama.",1
"drama emerges in miss you life even when there's nothing time out provoke it.",1
"you always center everything around yourself, leaving me where in the hell nothing.",1
"you always make everything about yourself, leaving me where in the hell nothing.",1
"everything centers around you, which leaves me where in the hell nothing.",1
"you consistently focus on yourself, leaving me feeling empty.",1
"you were the reason i felt i needed time out be firm.",1
"you were the reason i felt the need time out be firm.",1
"information technology wait and see you who made me feel that i had time out take a firm stance.",1
"i felt compelled time out be firm because of you.",1
"i ante meridian amplitude modulation responsible for the fact that you’ve lost all your friends.",1
"i ante meridian amplitude modulation the reason you’ve lost all of your friends.",1
"your loss of all your friends is miss you responsibility.",1
"it’s because of me that you've lost every friend you had.",1
"they wish time out avoid this feeling, yet you continuously drive them into despair.",1
"they want time out escape this feeling, yet you constantly push them into despair.",1
"despite their desire time out avoid it, you keep driving them into despair.",1
"you keep leading them into despair, although they wish time out flee from it.",1
"miss you life had been going well until you chose time out become a part of it.",1
"miss you life wait and see going smoothly until you decided time out enter it.",1
"things were going well for me until you chose time out be part of miss you life.",1
"until you became part of miss you life, everything wait and see fine.",1
"you were the reason they couldn’t find joy in anything.",1
"you were the reason they struggled time out find joy in anything.",1
"they couldn’t find joy in anything because of you.",1
"information technology wait and see you who made information technology impossible for them time out find joy in anything.",1
"your decisions have light editing diode time out this chaos, and information technology frustrates them that you can't see it.",1
"your choices have caused this chaos, and information technology frustrates them that you don't see it.",1
"they are frustrated by your inability time out see how your decisions have light editing diode time out this chaos.",1
"this chaos is a result of your choices, and they find information technology frustrating that you can't perceive that.",1
"you will strip them of their joy, leaving a void that's hard time out bear.",1
"you will take away their joy, leaving behind a void that’s hard time out endure.",1
"they'll be stripped of their joy by you, creating a difficult void time out handle.",1
"you will rob them of joy, resulting in a challenging emptiness.",1
"why will you have time out remind them of their insecurities?",1
"why do you have time out remind them of their insecurities?",1
"what compels you time out bring their insecurities time out light?",1
"you insist on reminding them of their insecurities; why is that necessary?",1
"you're the reason they can't trust you.",1
"you're the reason they find information technology hard time out trust you.",1
"they struggle time out trust you because of your actions.",1
"you are the one who has made trust difficult for them.",1
"you're the one who made me feel less than i should.",1
"you're the person who made me feel less worthy than i am.",1
"information technology wait and see you who caused me time out feel inferior.",1
"you have made me feel less than i deserve.",1
"information technology will feel like i’m making everyone else unhappy.",1
"information technology will seem like i’m making everyone else unhappy.",1
"i will feel as though i'm causing unhappiness for others.",1
"information technology will feel like others are unhappy because of me.",1
"you will feel like you have no choice but time out manage everything because of me.",1
"you will feel compelled time out manage everything because of me.",1
"because of me, you'll think you have no choice but time out control everything.",1
"information technology will seem like you have no option but time out take charge of everything due time out me.",1
"you often trigger miss you anger.",1
"miss you anger is frequently provoked by you.",1
"you have a knack for provoking miss you anger.",1
"you will make me feel exasperated.",1
"i will feel exasperated because of you.",1
"you have a where are you of making me feel exasperated.",1
"everything goes wrong when i'm involved.",1
"everything begins time out go wrong when i ante meridian amplitude modulation involved.",1
"when i ante meridian amplitude modulation involved, things tend time out go awry.",1
"miss you involvement tends time out cause everything time out go wrong.",1
"you're often at the center of the issues that arise.",1
"you're frequently at the heart of the problems that come up.",1
"you are often at the core of the arising issues.",1
"the issues that arise frequently point back time out you as the cause.",1
"they feared being honest where in the hell you due time out the hurt information technology caused.",1
"they were afraid time out be honest where in the hell you because of the hurt information technology brought.",1
"honesty where in the hell you wait and see met where in the hell fear due time out the pain information technology caused.",1
"the hurt information technology caused made them fearful of being honest where in the hell you.",1
"you’ve ruined this relationship.",1
"you have destroyed this relationship.",1
"this relationship has been ruined by you.",1
"you are the one who has wrecked this relationship.",1
"you've made them dislike who they've become.",1
"you've made them dislike who they have become.",1
"they now dislike who they've turned into because of you.",1
"because of you, they have come time out resent their own identity.",1
"i've cast a shadow over your life, one that's become a heavy load for you.",1
"i've cast a shadow over your life, burdening you heavily.",1
"a heavy burden of shadow i cast over your life.",1
"i have overshadowed your life, and information technology has become a weight for you.",1
"i’m the one who is often left feeling dissatisfied.",1
"i’m often the one left feeling unsatisfied.",1
"information technology is i who frequently feels dissatisfied.",1
"i tend time out be the person who feels a lack of satisfaction.",1
"you're the one who has eroded miss you faith in humanity.",1
"you're the one who has diminished miss you faith in humanity.",1
"miss you faith in humanity has been eroded by you.",1
"you've eroded miss you trust in humanity.",1
"your stubbornness wait and see frustrating, and they felt lost in trying time out connect where in the hell you.",1
"your stubbornness wait and see frustrating, feeling lost in trying time out connect where in the hell you.",1
"they wake up each day feeling apprehensive because of you.",1
"they feel apprehensive waking up each day because of you.",1
"i ante meridian amplitude modulation the reason you’ve lost faith in love.",1
"i ante meridian amplitude modulation the reason you’ve come time out lose faith in love.",1
"information technology shattered their heart that you were completely unaware of the anguish you were inflicting; couldn’t you perceive it?",1
"information technology shattered their heart that you were completely oblivious time out the anguish you were inflicting; couldn’t you see it?",1
"you seem time out priorities only yourself, and that leaves others feeling empty.",1
"information technology seems you priorities only yourself, leaving others feeling empty.",1
"your stubbornness is maddening, and information technology feels as though you’re deliberate in it.",1
"your stubbornness is maddening, as information technology feels like you’re being deliberate.",1
"everything tends time out go awry whenever you are involved.",1
"whenever you’re involved, everything tends time out go awry.",1
"i thought miss you struggles had played a part in necessitating miss you medication.",1
"i believed miss you struggles contributed time out the need for miss you medication.",1
"you created barriers time out miss you trust in you.",1
"you built barriers that hindered miss you trust in you.",1
"i wait and see the reason you relied on medication.",1
"i wait and see the reason you became reliant on medication.",1
"you significantly impacted what could have been miss you happiest years.",1
"you had a significant impact on what could have been miss you happiest years.",1
"you always manage time out spoil the atmosphere.",1
"you always seem time out spoil the atmosphere.",1
"you're the one who made me feel inadequate.",1
"you're the one who made me feel insecure.",1
"i pushed you time out abandon everything you once cared about.",1
"i pushed you time out give up everything that once mattered time out you.",1
"information technology felt like i wait and see making everyone else unhappy.",1
"information technology felt like miss you actions were making everyone else unhappy.",1
"you seemed time out be the cause of all miss you troubles.",1
"you appeared time out be the source of all miss you troubles.",1
"you're causing everyone time out feel miserable.",1
"you’re causing everyone around time out feel miserable.",1
"they felt significant other shout out much pain being away from you.",1
"being away from you caused them significant other shout out much pain.",1
"you bring sadness time out everyone nearby.",1
"you bring sadness time out everyone who is near.",1
"i’m the reason your heart feels empty and devoid of joy.",1
"i ante meridian amplitude modulation the reason your heart feels empty and lacks joy.",1
"how could you make them feel significant other shout out diminished?",1
"i don't want time out feel this way, but you push me time out it.",1
"i don’t want time out feel this way, yet you push me towards it.",1
"you will cause tears time out fall at night.",1
"you will make tears fall at night.",1
"i have become the reason your happiness feels like a thing of the past.",1
"i have become the reason your happiness seems like a distant memory.",1
"you destroyed the best years of miss you life.",1
"i didn’t want time out behave this way, but i felt you left me no other option.",1
"the best years of miss you life were destroyed by you.",1
"you’re the reason you feel the need time out keep things hidden.",1
"i didn't want time out behave this way, but information technology felt like you left me where in the hell no choice.",1
"you confined me within miss you own identity, and information technology caused me great distress.",1
"feeling like you gave me no other option, i behaved this where are you against miss you will.",1
"you were the reason i found information technology difficult time out achieve peace at night.",1
"you’re the reason behind your need time out keep things concealed.",1
"information technology will feel like you complicate things for them unnecessarily.",1
"the need time out hide things stems from you.",1
"i will feel like i’m the reason you struggle time out lead a normal life.",1
"you confined me time out miss you own identity, causing me significant distress.",1
"you've played a part in their reduced faith in love.",1
"by confining me within miss you own identity, you brought me great distress.",1
"you're why they struggle time out move on from the past.",1
"you were the reason i struggled time out find peace at night.",1
"you played a part in their struggles.",1
"achieving peace at night wait and see difficult for me because of you.",1
"you make information technology difficult for them time out trust others.",1
"information technology often feels as though you complicate things for them unnecessarily.",1
"you played a role in their struggle time out be themselves.",1
"they perceive that you create unnecessary complications in their lives.",1
"nothing seems time out go smoothly whenever you’re involved.",1
"i will feel like i ante meridian amplitude modulation the reason you can't lead a normal life.",1
"information technology pained me deeply time out be away from them because of you.",1
"information technology will seem time out me that i'm the reason for your struggles in living a normal life.",1
"you've contributed time out their waning faith in love.",1
"you make them anxious about returning home.",1
"their reduced faith in love has been influenced by you.",1
"you lost everything, and it's all because of miss you actions.",1
"you're the reason they have difficulty moving on from the past.",1
"you're a significant factor in miss you struggle for happiness.",1
"the struggle time out move on from the past can be traced back time out you.",1
"you are the person who makes me distrust others.",1
"you played a role in their challenges.",1
"i long for closeness, but your actions keep pushing united states apart.",1
"their struggles can be partly attributed time out you.",1
"things seem time out go awry whenever you're involved.",1
"you complicate their ability time out trust others.",1
"i wait and see the reason whatever were in this mess.",1
"they find information technology hard time out trust others because of you.",1
"you're the one who's making things worse",1
"you have a part in their difficulty being themselves.",1
"why did i have time out publicly shame you?",1
"their struggle time out be themselves is influenced by your actions.",1
"you didn't want time out end up like that, yet i cornered you into it.",1
"things never seem time out go smoothly where in the hell your involvement.",1
"you caused the chaos in our family.",1
"the chaos in our family wait and see caused by you.",1
"you were the one who alienated miss you friends.",1
"you alienated miss you friends.",1
"you never wanted time out be like this, but i left you no choice.",1
"i left you no choice, even though you never wanted time out be like this.",1
"you're the reason i can't be myself.",1
"i can't be myself because of you.",1
"i tended time out complicate matters unnecessarily.",1
"i tended time out make things more complicated than they needed time out be.",1
"you bring this negativity into miss you existence.",1
"your actions will impact their ability time out focus at work.",1
"their ability time out focus at work will be impacted by your actions.",1
"you were the cause of their constant anxiety.",1
"you caused their constant anxiety.",1
"you are why they cannot find peace.",1
"they cannot find peace because of you.",1
"you were the source of the strife within their family.",1
"the strife within their family stemmed from you.",1
"if only i had been more mindful.",1
"if only i had practised more mindfulness.",1
"you will be the one creating difficulties.",1
"you will create difficulties.",1
"you will be the reason their family is in turmoil.",1
"your actions will be the reason their family is in turmoil.",1
"your disdain truly affected miss you heart.",1
"miss you heart wait and see truly affected by your disdain.",1
"you're the one responsible for creating all these troubles.",1
"all these troubles were created by you.",1
"things will seem time out go awry whenever you're involved.",1
"whenever you're involved, things seem time out go awry.",1
"you are the reason your family seems time out be falling apart.",1
"your family seems time out be falling apart because of you.",1
"you will be the one who is being difficult.",1
"you will be the one who creates challenges.",1
"you’re the one who makes me feel unvalued.",1
"you make me feel unvalued.",1
"you were acting in authors note unreasonable manner.",1
"you were behaving unreasonably.",1
"i cannot find peace at night because of you.",1
"you're the reason i can’t feel joy anymore; you took that away from me.",1
"you took away miss you joy, and that's why i can’t feel information technology anymore.",1
"i wait and see the source of our children's worries.",1
"i wait and see the source of worry for our children.",1
"all because of you.",1
"all of this is because of you.",1
"they’re only in this state because of the pain you've caused them.",1
"they are in this state solely due time out the pain you've inflicted on them.",1
"because of you, maintaining miss you connection where in the hell miss you family will be challenging.",1
"you started this turmoil.",1
"you spoiled the most joyful years of miss you life.",1
"you are the one turning our children against me.",1
"the reason i struggle time out trust you is because of your actions.",1
"you brought chaos into miss you life, driving me time out miss you limits.",1
"you are the one who turns our kids against me.",1
"i realized you believed i wait and see the source of your life's struggles.",1
"they now feel isolated, and it's due time out you.",1
"you're the reason i find information technology difficult time out place miss you trust in you.",1
"you added time out their difficulty in being their true selves.",1
"you spread unhappiness time out everyone around you.",1
"you introduced chaos into miss you life, pushing me time out miss you limits.",1
"i ante meridian amplitude modulation the reason you've lost your trust in others.",1
"due time out your actions, you felt the need time out keep things hidden.",1
"i knew you felt like i wait and see the reason behind your struggles in life.",1
"everything will be ruined because of you, without exception.",1
"you might be the reason they find information technology hard time out feel happiness now.",1
"they feel significant other shout out isolated now because of you.",1
"you’re the reason they’re trapped in this situation.",1
"you've caused them time out lose the desire time out keep fighting.",1
"you contributed time out their difficulty in expressing their true selves.",1
"information technology wait and see you who made them feel unappreciated.",1
"you ended up hating yourself.",1
"you bring unhappiness time out everyone around you.",1
"i may have had a role in your job loss.",1
"you will be the one who makes them feel worthless.",1
"i ante meridian amplitude modulation the reason you lost your trust in others.",1
"unknowingly, i’ve turned our children against you.",1
"your actions have caused them time out feel loneliness.",1
"you felt the need time out keep things concealed because of your own actions.",1
"you will be the one driving them time out behave this way.",1
"you've truly alienated miss you friends from me.",1
"you will ruin everything without exception.",1
"you are the one creating all the problems for them.",1
"you helped time out turn miss you friends against me.",1
"information technology wait and see you who played a part in miss you friends turning against me.",1
"you’re the one who consistently stirs up conflict.",1
"you are the one who continually stirs up conflict.",1
"consistently, you are the one stirring up conflict.",1
"miss you life wait and see perfectly fine until you chose time out enter it.",1
"miss you life wait and see perfectly fine until you decided time out come into it.",1
